year,qtr,state_fips,low,high
2013,1,51,1.84,2.06
2013,1,53,1.84,2.06
2013,1,54,1.11,1.24
2013,1,55,1.24,1.32
2013,1,56,1.24,1.32
2013,2,01,1.4,1.5
2013,2,02,1.5,1.6
2013,2,04,1.72,1.84
2013,2,05,1.24,1.32
2013,2,06,1.84,2.06
2013,2,08,1.72,1.84
2013,2,09,1.5,1.6
2013,2,10,1.5,1.6
2013,2,11,.4,1.11
2013,2,12,1.84,2.06
2013,2,13,1.5,1.6
2013,2,15,2.06,
2013,2,16,1.84,2.06
2013,2,17,1.32,1.4
2013,2,18,1.24,1.32
2013,2,19,1.11,1.24
2013,2,20,1.11,1.24
2013,2,21,1.24,1.32
2013,2,22,1.11,1.24
2013,2,23,1.6,1.72
2013,2,24,2.06,
2013,2,25,1.32,1.4
2013,2,26,1.24,1.32
2013,2,27,1.4,1.5
2013,2,28,1.32,1.4
2013,2,29,1.32,1.4
2013,2,30,1.72,1.84
2013,2,31,1.11,1.24
2013,2,32,1.72,1.84
2013,2,33,1.6,1.72
2013,2,34,1.6,1.72
2013,2,35,1.6,1.72
2013,2,36,.4,1.11
2013,2,37,1.6,1.72
2013,2,38,.4,1.11
2013,2,39,1.24,1.32
2013,2,40,1.11,1.24
2013,2,41,1.72,1.84
2013,2,42,1.24,1.32
2013,2,44,1.6,1.72
2013,2,45,1.72,1.84
2013,2,46,1.24,1.32
2013,2,47,1.32,1.4
2013,2,48,.4,1.11
2013,2,49,1.6,1.72
2013,2,50,1.5,1.6
2013,2,51,1.84,2.06
2013,2,53,1.84,2.06
2013,2,54,1.11,1.24
2013,2,55,1.24,1.32
2013,2,56,1.24,1.32
2013,3,01,1.5,1.6
2013,3,02,1.5,1.6
2013,3,04,1.84,2.06
2013,3,05,1.32,1.4
2013,3,06,1.84,2.06
2013,3,08,1.84,2.06
2013,3,09,1.5,1.6
2013,3,10,1.6,1.72
2013,3,11,.4,1.11
2013,3,12,1.84,2.06
2013,3,13,1.6,1.72
2013,3,15,2.06,
2013,3,16,1.84,2.06
2013,3,17,1.4,1.5
2013,3,18,1.24,1.32
2013,3,19,1.11,1.24
2013,3,20,1.11,1.24
2013,3,21,1.32,1.4
2013,3,22,1.24,1.32
2013,3,23,1.72,1.84
2013,3,24,2.06,
2013,3,25,1.32,1.4
2013,3,26,1.32,1.4
2013,3,27,1.4,1.5
2013,3,28,1.4,1.5
2013,3,29,1.32,1.4
2013,3,30,1.72,1.84
2013,3,31,1.11,1.24
2013,3,32,1.72,1.84
2013,3,33,1.72,1.84
2013,3,34,1.72,1.84
2013,3,35,1.6,1.72
2013,3,36,1.11,1.24
2013,3,37,1.6,1.72
2013,3,38,.4,1.11
2013,3,39,1.24,1.32
2013,3,40,1.11,1.24
2013,3,41,1.72,1.84
2013,3,42,1.32,1.4
2013,3,44,1.6,1.72
2013,3,45,1.72,1.84
2013,3,46,1.32,1.4
2013,3,47,1.4,1.5
2013,3,48,.4,1.11
2013,3,49,1.72,1.84
2013,3,50,1.5,1.6
2013,3,51,1.84,2.06
2013,3,53,1.84,2.06
2013,3,54,1.24,1.32
2013,3,55,1.24,1.32
2013,3,56,1.32,1.4
2013,4,01,1.5,1.6
2013,4,02,1.6,1.72
2013,4,04,1.84,2.06
2013,4,05,1.32,1.4
2013,4,06,2.06,
2013,4,08,1.84,2.06
2013,4,09,1.6,1.72
2013,4,10,1.6,1.72
2013,4,11,.4,1.11
2013,4,12,1.84,2.06
2013,4,13,1.6,1.72
2013,4,15,2.06,
2013,4,16,1.84,2.06
2013,4,17,1.4,1.5
2013,4,18,1.32,1.4
2013,4,19,1.24,1.32
2013,4,20,1.24,1.32
2013,4,21,1.32,1.4
2013,4,22,1.24,1.32
2013,4,23,1.72,1.84
2013,4,24,2.06,
2013,4,25,1.4,1.5
2013,4,26,1.32,1.4
2013,4,27,1.5,1.6
2013,4,28,1.4,1.5
2013,4,29,1.32,1.4
2013,4,30,1.84,2.06
2013,4,31,1.24,1.32
2013,4,32,1.84,2.06
2013,4,33,1.72,1.84
2013,4,34,1.72,1.84
2013,4,35,1.72,1.84
2013,4,36,1.11,1.24
2013,4,37,1.72,1.84
2013,4,38,.4,1.11
2013,4,39,1.32,1.4
2013,4,40,1.24,1.32
2013,4,41,1.84,2.06
2013,4,42,1.32,1.4
2013,4,44,1.72,1.84
2013,4,45,1.84,2.06
2013,4,46,1.32,1.4
2013,4,47,1.4,1.5
2013,4,48,1.11,1.24
2013,4,49,1.72,1.84
2013,4,50,1.5,1.6
2013,4,51,2.06,
2013,4,53,1.84,2.06
2013,4,54,1.24,1.32
2013,4,55,1.32,1.4
2013,4,56,1.4,1.5
2014,1,01,1.5,1.6
2014,1,02,1.5,1.6
2014,1,04,1.72,1.84
2014,1,05,1.24,1.32
2014,1,06,1.84,2.06
2014,1,08,1.72,1.84
2014,1,09,1.4,1.5
2014,1,10,1.5,1.6
2014,1,11,.4,1.11
2014,1,12,1.84,2.06
2014,1,13,1.5,1.6
2014,1,15,2.06,
2014,1,16,1.84,2.06
2014,1,17,1.32,1.4
2014,1,18,1.24,1.32
2014,1,19,1.11,1.24
2014,1,20,1.11,1.24
2014,1,21,1.24,1.32
2014,1,22,1.24,1.32
2014,1,23,1.72,1.84
2014,1,24,2.06,
2014,1,25,1.32,1.4
2014,1,26,1.24,1.32
2014,1,27,1.4,1.5
2014,1,28,1.4,1.5
2014,1,29,1.32,1.4
2014,1,30,1.72,1.84
2014,1,31,1.11,1.24
2014,1,32,1.72,1.84
2014,1,33,1.6,1.72
2014,1,34,1.6,1.72
2014,1,35,1.6,1.72
2014,1,36,.4,1.11
2014,1,37,1.6,1.72
2014,1,38,.4,1.11
2014,1,39,1.24,1.32
2014,1,40,1.11,1.24
2014,1,41,1.72,1.84
2014,1,42,1.24,1.32
2014,1,44,1.6,1.72
2014,1,45,1.72,1.84
2014,1,46,1.24,1.32
2014,1,47,1.32,1.4
2014,1,48,.4,1.11
2014,1,49,1.72,1.84
2014,1,50,1.5,1.6
2014,1,51,1.84,2.06
2014,1,53,1.84,2.06
2014,1,54,1.24,1.32
2014,1,55,1.24,1.32
2014,1,56,1.32,1.4
2014,2,01,1.4,1.5
2014,2,02,1.5,1.6
2014,2,04,1.72,1.84
2014,2,05,1.24,1.32
2014,2,06,1.84,2.06
2014,2,08,1.72,1.84
2014,2,09,1.5,1.6
2014,2,10,1.5,1.6
2014,2,11,.4,1.11
2014,2,12,1.72,1.84
2014,2,13,1.5,1.6
2014,2,15,2.06,
2014,2,16,1.84,2.06
2014,2,17,1.32,1.4
2014,2,18,1.24,1.32
2014,2,19,1.11,1.24
2014,2,20,1.11,1.24
2014,2,21,1.24,1.32
2014,2,22,1.11,1.24
2014,2,23,1.72,1.84
2014,2,24,2.06,
2014,2,25,1.32,1.4
2014,2,26,1.24,1.32
2014,2,27,1.4,1.5
2014,2,28,1.4,1.5
2014,2,29,1.32,1.4
2014,2,30,1.72,1.84
2014,2,31,1.11,1.24
2014,2,32,1.72,1.84
2014,2,33,1.6,1.72
2014,2,34,1.72,1.84
2014,2,35,1.6,1.72
2014,2,36,.4,1.11
2014,2,37,1.6,1.72
2014,2,38,.4,1.11
2014,2,39,1.24,1.32
2014,2,40,1.11,1.24
2014,2,41,1.72,1.84
2014,2,42,1.24,1.32
2014,2,44,1.6,1.72
2014,2,45,1.72,1.84
2014,2,46,1.24,1.32
2014,2,47,1.32,1.4
2014,2,48,.4,1.11
2014,2,49,1.6,1.72
2014,2,50,1.4,1.5
2014,2,51,1.84,2.06
2014,2,53,1.84,2.06
2014,2,54,1.11,1.24
2014,2,55,1.24,1.32
2014,2,56,1.32,1.4
2014,3,01,1.4,1.5
2014,3,02,1.6,1.72
2014,3,04,1.84,2.06
2014,3,05,1.32,1.4
2014,3,06,1.84,2.06
2014,3,08,1.72,1.84
2014,3,09,1.5,1.6
2014,3,10,1.6,1.72
2014,3,11,.4,1.11
2014,3,12,1.84,2.06
2014,3,13,1.5,1.6
2014,3,15,2.06,
2014,3,16,1.84,2.06
2014,3,17,1.32,1.4
2014,3,18,1.24,1.32
2014,3,19,1.11,1.24
2014,3,20,1.11,1.24
2014,3,21,1.24,1.32
2014,3,22,1.11,1.24
2014,3,23,1.72,1.84
2014,3,24,2.06,
2014,3,25,1.32,1.4
2014,3,26,1.24,1.32
2014,3,27,1.4,1.5
2014,3,28,1.4,1.5
2014,3,29,1.32,1.4
2014,3,30,1.72,1.84
2014,3,31,1.11,1.24
2014,3,32,1.72,1.84
2014,3,33,1.6,1.72
2014,3,34,1.72,1.84
2014,3,35,1.6,1.72
2014,3,36,.4,1.11
2014,3,37,1.6,1.72
2014,3,38,.4,1.11
2014,3,39,1.24,1.32
2014,3,40,1.11,1.24
2014,3,41,1.72,1.84
2014,3,42,1.32,1.4
2014,3,44,1.6,1.72
2014,3,45,1.72,1.84
2014,3,46,1.24,1.32
2014,3,47,1.4,1.5
2014,3,48,.4,1.11
2014,3,49,1.72,1.84
2014,3,50,1.5,1.6
2014,3,51,1.84,2.06
2014,3,53,1.72,1.84
2014,3,54,1.24,1.32
2014,3,55,1.24,1.32
2014,3,56,1.32,1.4
2014,4,01,1.4,1.5
2014,4,02,1.6,1.72
2014,4,04,1.84,2.06
2014,4,05,1.32,1.4
2014,4,06,1.84,2.06
2014,4,08,1.72,1.84
2014,4,09,1.5,1.6
2014,4,10,1.6,1.72
2014,4,11,.4,1.11
2014,4,12,1.84,2.06
2014,4,13,1.5,1.6
2014,4,15,2.06,
2014,4,16,1.84,2.06
2014,4,17,1.32,1.4
2014,4,18,1.32,1.4
2014,4,19,1.11,1.24
2014,4,20,1.11,1.24
2014,4,21,1.24,1.32
2014,4,22,1.24,1.32
2014,4,23,1.72,1.84
2014,4,24,2.06,
2014,4,25,1.32,1.4
2014,4,26,1.24,1.32
2014,4,27,1.4,1.5
2014,4,28,1.4,1.5
2014,4,29,1.32,1.4
2014,4,30,1.72,1.84
2014,4,31,1.11,1.24
2014,4,32,1.72,1.84
2014,4,33,1.6,1.72
2014,4,34,1.72,1.84
2014,4,35,1.6,1.72
2014,4,36,.4,1.11
2014,4,37,1.6,1.72
2014,4,38,.4,1.11
2014,4,39,1.24,1.32
2014,4,40,1.11,1.24
2014,4,41,1.84,2.06
2014,4,42,1.32,1.4
2014,4,44,1.6,1.72
2014,4,45,1.72,1.84
2014,4,46,1.32,1.4
2014,4,47,1.4,1.5
2014,4,48,1.11,1.24
2014,4,49,1.72,1.84
2014,4,50,1.5,1.6
2014,4,51,2.06,
2014,4,53,1.84,2.06
2014,4,54,1.24,1.32
2014,4,55,1.24,1.32
2014,4,56,1.32,1.4
2015,1,01,1.4,1.5
2015,1,02,1.5,1.6
2015,1,04,1.72,1.84
2015,1,05,1.24,1.32
2015,1,06,1.84,2.06
2015,1,08,1.72,1.84
2015,1,09,1.4,1.5
2015,1,10,1.5,1.6
2015,1,11,.4,1.11
2015,1,12,1.72,1.84
2015,1,13,1.5,1.6
2015,1,15,2.06,
2015,1,16,1.84,2.06
2015,1,17,1.24,1.32
2015,1,18,1.24,1.32
2015,1,19,1.11,1.24
2015,1,20,1.11,1.24
2015,1,21,1.24,1.32
2015,1,22,1.11,1.24
2015,1,23,1.72,1.84
2015,1,24,2.06,
2015,1,25,1.32,1.4
2015,1,26,1.24,1.32
2015,1,27,1.32,1.4
2015,1,28,1.4,1.5
2015,1,29,1.24,1.32
2015,1,30,1.72,1.84
2015,1,31,1.11,1.24
2015,1,32,1.72,1.84
2015,1,33,1.6,1.72
2015,1,34,1.6,1.72
2015,1,35,1.6,1.72
2015,1,36,.4,1.11
2015,1,37,1.6,1.72
2015,1,38,.4,1.11
2015,1,39,1.11,1.24
2015,1,40,1.11,1.24
2015,1,41,1.72,1.84
2015,1,42,1.24,1.32
2015,1,44,1.5,1.6
2015,1,45,1.72,1.84
2015,1,46,1.24,1.32
2015,1,47,1.32,1.4
2015,1,48,.4,1.11
2015,1,49,1.6,1.72
2015,1,50,1.5,1.6
2015,1,51,1.84,2.06
2015,1,53,1.72,1.84
2015,1,54,1.24,1.32
2015,1,55,1.11,1.24
2015,1,56,1.24,1.32
2015,2,01,1.4,1.5
2015,2,02,1.5,1.6
2015,2,04,1.72,1.84
2015,2,05,1.24,1.32
2015,2,06,1.84,2.06
2015,2,08,1.72,1.84
2015,2,09,1.4,1.5
2015,2,10,1.5,1.6
2015,2,11,.4,1.11
2015,2,12,1.72,1.84
2015,2,13,1.4,1.5
2015,2,15,2.06,
2015,2,16,1.84,2.06
2015,2,17,1.24,1.32
2015,2,18,1.24,1.32
2015,2,19,1.11,1.24
2015,2,20,1.11,1.24
2015,2,21,1.11,1.24
2015,2,22,1.24,1.32
2015,2,23,1.6,1.72
2015,2,24,2.06,
2015,2,25,1.24,1.32
2015,2,26,1.24,1.32
2015,2,27,1.32,1.4
2015,2,28,1.4,1.5
2015,2,29,1.24,1.32
2015,2,30,1.72,1.84
2015,2,31,1.11,1.24
2015,2,32,1.6,1.72
2015,2,33,1.6,1.72
2015,2,34,1.6,1.72
2015,2,35,1.6,1.72
2015,2,36,.4,1.11
2015,2,37,1.6,1.72
2015,2,38,.4,1.11
2015,2,39,1.11,1.24
2015,2,40,1.11,1.24
2015,2,41,1.6,1.72
2015,2,42,1.24,1.32
2015,2,44,1.5,1.6
2015,2,45,1.6,1.72
2015,2,46,1.24,1.32
2015,2,47,1.32,1.4
2015,2,48,.4,1.11
2015,2,49,1.6,1.72
2015,2,50,1.4,1.5
2015,2,51,1.84,2.06
2015,2,53,1.72,1.84
2015,2,54,1.24,1.32
2015,2,55,1.11,1.24
2015,2,56,1.32,1.4
2015,3,01,1.4,1.5
2015,3,02,1.6,1.72
2015,3,04,1.72,1.84
2015,3,05,1.24,1.32
2015,3,06,1.84,2.06
2015,3,08,1.72,1.84
2015,3,09,1.5,1.6
2015,3,10,1.5,1.6
2015,3,11,.4,1.11
2015,3,12,1.72,1.84
2015,3,13,1.5,1.6
2015,3,15,2.06,
2015,3,16,1.84,2.06
2015,3,17,1.24,1.32
2015,3,18,1.24,1.32
2015,3,19,1.11,1.24
2015,3,20,1.11,1.24
2015,3,21,1.24,1.32
2015,3,22,1.24,1.32
2015,3,23,1.6,1.72
2015,3,24,2.06,
2015,3,25,1.32,1.4
2015,3,26,1.24,1.32
2015,3,27,1.32,1.4
2015,3,28,1.4,1.5
2015,3,29,1.24,1.32
2015,3,30,1.72,1.84
2015,3,31,1.11,1.24
2015,3,32,1.72,1.84
2015,3,33,1.6,1.72
2015,3,34,1.6,1.72
2015,3,35,1.6,1.72
2015,3,36,.4,1.11
2015,3,37,1.6,1.72
2015,3,38,.4,1.11
2015,3,39,1.24,1.32
2015,3,40,1.24,1.32
2015,3,41,1.72,1.84
2015,3,42,1.24,1.32
2015,3,44,1.6,1.72
2015,3,45,1.72,1.84
2015,3,46,1.24,1.32
2015,3,47,1.32,1.4
2015,3,48,1.11,1.24
2015,3,49,1.6,1.72
2015,3,50,1.5,1.6
2015,3,51,1.84,2.06
2015,3,53,1.72,1.84
2015,3,54,1.24,1.32
2015,3,55,1.11,1.24
2015,3,56,1.4,1.5
2015,4,01,1.4,1.5
2015,4,02,1.6,1.72
2015,4,04,1.72,1.84
2015,4,05,1.24,1.32
2015,4,06,1.84,2.06
2015,4,08,1.72,1.84
2015,4,09,1.4,1.5
2015,4,10,1.5,1.6
2015,4,11,.4,1.11
2015,4,12,1.72,1.84
2015,4,13,1.5,1.6
2015,4,15,2.06,
2015,4,16,1.84,2.06
2015,4,17,1.24,1.32
2015,4,18,1.24,1.32
2015,4,19,1.11,1.24
2015,4,20,1.11,1.24
2015,4,21,1.24,1.32
2015,4,22,1.24,1.32
2015,4,23,1.6,1.72
2015,4,24,2.06,
2015,4,25,1.24,1.32
2015,4,26,1.24,1.32
2015,4,27,1.32,1.4
2015,4,28,1.4,1.5
2015,4,29,1.24,1.32
2015,4,30,1.72,1.84
2015,4,31,1.11,1.24
2015,4,32,1.72,1.84
2015,4,33,1.5,1.6
2015,4,34,1.6,1.72
2015,4,35,1.6,1.72
2015,4,36,.4,1.11
2015,4,37,1.6,1.72
2015,4,38,.4,1.11
2015,4,39,1.11,1.24
2015,4,40,1.24,1.32
2015,4,41,1.6,1.72
2015,4,42,1.24,1.32
2015,4,44,1.5,1.6
2015,4,45,1.6,1.72
2015,4,46,1.24,1.32
2015,4,47,1.32,1.4
2015,4,48,1.11,1.24
2015,4,49,1.6,1.72
2015,4,50,1.4,1.5
2015,4,51,1.84,2.06
2015,4,53,1.72,1.84
2015,4,54,1.24,1.32
2015,4,55,1.11,1.24
2015,4,56,1.5,1.6
2016,1,01,1.4,1.5
2016,1,02,1.6,1.72
2016,1,04,1.72,1.84
2016,1,05,1.32,1.4
2016,1,06,1.84,2.06
2016,1,08,1.72,1.84
2016,1,09,1.4,1.5
2016,1,10,1.6,1.72
2016,1,11,.4,1.11
2016,1,12,1.72,1.84
2016,1,13,1.4,1.5
2016,1,15,2.06,
2016,1,16,1.84,2.06
2016,1,17,1.24,1.32
2016,1,18,1.24,1.32
2016,1,19,1.11,1.24
2016,1,20,1.11,1.24
2016,1,21,1.24,1.32
2016,1,22,1.32,1.4
2016,1,23,1.72,1.84
2016,1,24,2.06,
2016,1,25,1.32,1.4
2016,1,26,1.24,1.32
2016,1,27,1.32,1.4
2016,1,28,1.4,1.5
2016,1,29,1.32,1.4
2016,1,30,1.72,1.84
2016,1,31,1.11,1.24
2016,1,32,1.72,1.84
2016,1,33,1.6,1.72
2016,1,34,1.6,1.72
2016,1,35,1.6,1.72
2016,1,36,.4,1.11
2016,1,37,1.6,1.72
2016,1,38,.4,1.11
2016,1,39,1.24,1.32
2016,1,40,1.24,1.32
2016,1,41,1.72,1.84
2016,1,42,1.32,1.4
2016,1,44,1.6,1.72
2016,1,45,1.72,1.84
2016,1,46,1.24,1.32
2016,1,47,1.4,1.5
2016,1,48,1.11,1.24
2016,1,49,1.6,1.72
2016,1,50,1.5,1.6
2016,1,51,1.84,2.06
2016,1,53,1.72,1.84
2016,1,54,1.32,1.4
2016,1,55,1.24,1.32
2016,1,56,1.5,1.6
2016,2,01,1.4,1.5
2016,2,02,1.6,1.72
2016,2,04,1.72,1.84
2016,2,05,1.24,1.32
2016,2,06,1.72,1.84
2016,2,08,1.72,1.84
2016,2,09,1.4,1.5
2016,2,10,1.5,1.6
2016,2,11,.4,1.11
2016,2,12,1.6,1.72
2016,2,13,1.4,1.5
2016,2,15,2.06,
2016,2,16,1.84,2.06
2016,2,17,1.24,1.32
2016,2,18,1.24,1.32
2016,2,19,1.11,1.24
2016,2,20,1.11,1.24
2016,2,21,1.11,1.24
2016,2,22,1.24,1.32
2016,2,23,1.6,1.72
2016,2,24,1.84,2.06
2016,2,25,1.24,1.32
2016,2,26,1.11,1.24
2016,2,27,1.32,1.4
2016,2,28,1.32,1.4
2016,2,29,1.24,1.32
2016,2,30,1.72,1.84
2016,2,31,1.11,1.24
2016,2,32,1.6,1.72
2016,2,33,1.6,1.72
2016,2,34,1.5,1.6
2016,2,35,1.6,1.72
2016,2,36,.4,1.11
2016,2,37,1.5,1.6
2016,2,38,.4,1.11
2016,2,39,1.11,1.24
2016,2,40,1.24,1.32
2016,2,41,1.6,1.72
2016,2,42,1.24,1.32
2016,2,44,1.5,1.6
2016,2,45,1.6,1.72
2016,2,46,1.24,1.32
2016,2,47,1.32,1.4
2016,2,48,1.11,1.24
2016,2,49,1.6,1.72
2016,2,50,1.4,1.5
2016,2,51,1.84,2.06
2016,2,53,1.6,1.72
2016,2,54,1.24,1.32
2016,2,55,1.11,1.24
2016,2,56,1.5,1.6
2016,3,01,1.32,1.4
2016,3,02,1.6,1.72
2016,3,04,1.6,1.72
2016,3,05,1.24,1.32
2016,3,06,1.72,1.84
2016,3,08,1.72,1.84
2016,3,09,1.4,1.5
2016,3,10,1.5,1.6
2016,3,11,.4,1.11
2016,3,12,1.6,1.72
2016,3,13,1.4,1.5
2016,3,15,2.06,
2016,3,16,1.72,1.84
2016,3,17,1.24,1.32
2016,3,18,1.24,1.32
2016,3,19,1.11,1.24
2016,3,20,1.11,1.24
2016,3,21,1.11,1.24
2016,3,22,1.24,1.32
2016,3,23,1.6,1.72
2016,3,24,1.84,2.06
2016,3,25,1.24,1.32
2016,3,26,1.11,1.24
2016,3,27,1.24,1.32
2016,3,28,1.32,1.4
2016,3,29,1.24,1.32
2016,3,30,1.72,1.84
2016,3,31,1.11,1.24
2016,3,32,1.5,1.6
2016,3,33,1.5,1.6
2016,3,34,1.5,1.6
2016,3,35,1.6,1.72
2016,3,36,.4,1.11
2016,3,37,1.5,1.6
2016,3,38,.4,1.11
2016,3,39,1.11,1.24
2016,3,40,1.24,1.32
2016,3,41,1.6,1.72
2016,3,42,1.11,1.24
2016,3,44,1.5,1.6
2016,3,45,1.6,1.72
2016,3,46,1.11,1.24
2016,3,47,1.32,1.4
2016,3,48,1.11,1.24
2016,3,49,1.6,1.72
2016,3,50,1.4,1.5
2016,3,51,1.84,2.06
2016,3,53,1.6,1.72
2016,3,54,1.24,1.32
2016,3,55,1.11,1.24
2016,3,56,1.5,1.6
2016,4,01,1.4,1.5
2016,4,02,1.72,1.84
2016,4,04,1.84,2.06
2016,4,05,1.32,1.4
2016,4,06,1.84,2.06
2016,4,08,1.84,2.06
2016,4,09,1.5,1.6
2016,4,10,1.6,1.72
2016,4,11,.4,1.11
2016,4,12,1.72,1.84
2016,4,13,1.5,1.6
2016,4,15,2.06,
2016,4,16,1.84,2.06
2016,4,17,1.32,1.4
2016,4,18,1.24,1.32
2016,4,19,1.11,1.24
2016,4,20,1.11,1.24
2016,4,21,1.24,1.32
2016,4,22,1.32,1.4
2016,4,23,1.72,1.84
2016,4,24,2.06,
2016,4,25,1.32,1.4
2016,4,26,1.24,1.32
2016,4,27,1.4,1.5
2016,4,28,1.4,1.5
2016,4,29,1.32,1.4
2016,4,30,1.84,2.06
2016,4,31,1.11,1.24
2016,4,32,1.72,1.84
2016,4,33,1.6,1.72
2016,4,34,1.6,1.72
2016,4,35,1.72,1.84
2016,4,36,.4,1.11
2016,4,37,1.6,1.72
2016,4,38,.4,1.11
2016,4,39,1.24,1.32
2016,4,40,1.32,1.4
2016,4,41,1.72,1.84
2016,4,42,1.32,1.4
2016,4,44,1.6,1.72
2016,4,45,1.72,1.84
2016,4,46,1.24,1.32
2016,4,47,1.32,1.4
2016,4,48,1.11,1.24
2016,4,49,1.72,1.84
2016,4,50,1.5,1.6
2016,4,51,1.84,2.06
2016,4,53,1.72,1.84
2016,4,54,1.32,1.4
2016,4,55,1.24,1.32
2016,4,56,1.6,1.72
2017,1,01,1.4,1.5
2017,1,02,1.6,1.72
2017,1,04,1.72,1.84
2017,1,05,1.24,1.32
2017,1,06,1.72,1.84
2017,1,08,1.72,1.84
2017,1,09,1.4,1.5
2017,1,10,1.4,1.5
2017,1,11,.4,1.11
2017,1,12,1.6,1.72
2017,1,13,1.4,1.5
2017,1,15,2.06,
2017,1,16,1.84,2.06
2017,1,17,1.11,1.24
2017,1,18,1.24,1.32
2017,1,19,1.11,1.24
2017,1,20,1.11,1.24
2017,1,21,1.11,1.24
2017,1,22,1.32,1.4
2017,1,23,1.6,1.72
2017,1,24,1.84,2.06
2017,1,25,1.24,1.32
2017,1,26,1.11,1.24
2017,1,27,1.24,1.32
2017,1,28,1.32,1.4
2017,1,29,1.24,1.32
2017,1,30,1.72,1.84
2017,1,31,1.11,1.24
2017,1,32,1.6,1.72
2017,1,33,1.6,1.72
2017,1,34,1.5,1.6
2017,1,35,1.6,1.72
2017,1,36,.4,1.11
2017,1,37,1.5,1.6
2017,1,38,.4,1.11
2017,1,39,1.11,1.24
